Season,Team1,Team2,Target,GameType,WinPct_Diff,AvgPointsFor_Diff,AvgPointsAgainst_Diff,AvgMargin_Diff,eFG_Off_Diff,TORate_Off_Diff,ORBRate_Off_Diff,FTRate_Off_Diff,Elo_RegSeason_Diff,POM_Rank_Diff,SAG_Rank_Diff,Composite_Rank_Diff,SeedNum_Diff
2004,1104,1393,1,Tournament,-0.1637931034482759,-0.7216748768472883,0.6268472906403986,-1.3485221674876868,0.04052179476827161,0.02128469563583668,-0.04113087848153818,0.0658947348140419,-47.64143845899957,7.0,-2.0,11.14646464646465,3.0
2004,1163,1435,1,Tournament,0.11818181818181828,5.257575757575765,-0.7939393939393966,6.0515151515151615,0.000998326791952664,0.007212517484184111,0.08682371925461818,-0.07514483961699531,69.92919072272412,-16.0,-14.0,-15.941176470588239,-4.0
2004,1329,1338,1,Tournament,0.02155172413793105,9.331896551724142,7.802801724137929,1.5290948275862135,0.04009644036651466,-0.01869985380541961,-0.0728854866116535,0.05409744199536831,27.435625145294807,6.0,-5.0,-0.8888888888888884,-1.0
2004,1386,1448,1,Tournament,0.2857142857142858,-6.035714285714278,-14.142857142857139,8.107142857142861,-0.026590284516668394,-0.027853939019575308,-0.16245561479738682,-0.09567582633711821,85.79648099773613,-8.0,-9.0,-12.63888888888889,-3.0
2004,1181,1228,1,Tournament,0.043749999999999956,7.216666666666669,2.168750000000003,5.047916666666666,0.021676565321664232,0.00725866935389799,0.023744630532952504,0.07651535842696938,10.554353131210519,-18.0,-17.0,-15.63888888888889,-4.0
2004,1210,1305,1,Tournament,-0.014583333333333282,2.5625,1.1145833333333286,1.4479166666666714,0.029451770813391787,0.01590797980435399,-0.056991327968539784,0.005720934594627969,-27.745716504630536,-12.0,-17.0,-20.48989898989899,-7.0
2004,1242,1412,1,Tournament,0.024630541871921152,0.30541871921182917,1.1785714285714306,-0.8731527093596014,0.009844282841602825,0.017275153406714622,0.02851760688848476,0.03925980824201439,14.891278255939369,-11.0,-17.0,-17.840909090909093,-5.0
2004,1400,1462,0,Tournament,0.0696969696969697,6.709090909090918,4.036363636363639,2.672727272727279,-0.024399896363670903,-0.027464877841167995,0.059426287082974094,-0.0295763616890157,-21.709033660743216,-9.0,-22.0,-21.947712418300657,-4.0
2004,1104,1163,0,Tournament,-0.23197492163009414,-6.884012539184951,3.5088819226750303,-10.392894461859981,0.011514677223588676,0.007408890165680887,-0.07773422177709038,0.1016213892163298,-94.436302679346,26.0,26.0,27.590909090909093,6.0
2004,1329,1386,1,Tournament,-0.06773399014778336,0.42118226600985054,2.396551724137929,-1.9753694581280783,0.02090163621400437,0.017825839304019514,0.11731701318482399,0.05062715028443501,30.201042710000365,4.0,3.0,3.0833333333333335,1.0
2004,1181,1462,1,Tournament,0.14678030303030298,9.325757575757578,2.605113636363633,6.720643939393945,0.012177389957833351,0.0045818623507973,0.05834356662587992,0.027455380724414585,8.61379224041707,-25.0,-36.0,-33.91993464052288,-6.0
2004,1210,1242,1,Tournament,0.004464285714285698,3.205357142857139,-0.8973214285714306,4.102678571428569,0.03180688775836227,-0.0003031111795252228,-0.02022964695616497,0.01744826735049121,5.563712050787217,-15.0,-15.0,-10.861111111111109,-1.0
2004,1163,1181,1,Tournament,-0.025568181818181768,-0.6590909090909065,-1.0293560606060623,0.3702651515151558,-0.007595020580292711,-0.004002162575817592,0.020147233493620686,-0.10026864444725347,15.803945233228205,7.0,6.0,5.361111111111111,1.0
2004,1210,1329,1,Tournament,-0.17780172413793105,-0.14439655172414234,3.384698275862071,-3.5290948275862135,0.004383549539091813,0.020384931263461387,-0.020903818237338168,0.002848533258321684,-83.33191076619573,1.0,3.0,4.33333333333333,1.0
2004,1163,1210,1,Tournament,0.09943181818181823,1.0284090909090935,-3.3418560606060623,4.370265151515156,-0.021414694485276442,-0.013388229822337783,0.09356244657494067,-0.10056327462099318,58.957200026203054,-2.0,-1.0,-3.2222222222222197,-1.0
2005,1105,1324,0,Tournament,0.1724137931034483,-1.275862068965509,-5.689655172413794,4.413793103448285,-0.0661254929596169,0.027668425915107292,-0.032424035655028216,0.000978265515040877,-7.370294988950491,95.0,101.0,53.685714285714255,0.0
2005,1112,1429,1,Tournament,0.04398826979472148,6.6989247311827995,12.06158357771261,-5.362658846529811,-0.054947852142414155,-0.007386835889191201,0.07524967801722099,-0.06726328978785162,42.63126191965398,-11.0,-32.0,-41.11282051282051,-11.0
2005,1130,1335,1,Tournament,0.1428571428571428,3.4642857142857224,3.0,0.4642857142857224,0.004439616310253525,-0.03721215132013592,0.055279634431868285,0.015935122262942414,29.3414574824626,-60.0,-51.0,-71.7135531135531,-9.0
2005,1153,1234,1,Tournament,0.11794354838709675,3.2006048387096797,-2.6118951612903203,5.8125,-0.027252625569735955,-0.027341159761106015,0.03800550775235689,0.02406700583151694,20.30225672935626,-2.0,-3.0,-8.58119658119659,-3.0
2005,1211,1457,1,Tournament,0.03448275862068961,12.93103448275862,10.758620689655167,2.172413793103452,0.02578928969057559,-0.02798477198287,0.06972548249837751,0.08321474208171939,59.165953994493975,-78.0,-85.0,-77.27894736842106,-11.0
2005,1192,1228,0,Tournament,-0.356793743890518,-3.2629521016617815,10.782013685239491,-14.044965786901273,0.007063792088644771,0.038510006774764294,-0.009474237182519107,0.001244855561550906,-177.61237085441985,192.0,200.0,180.80366300366302,15.0
2005,1184,1246,0,Tournament,-0.12962962962962965,-3.3629629629629676,5.581481481481482,-8.94444444444445,0.03002514082902691,0.011743313837079716,0.006115746276869061,-0.025999717087399205,-92.62035046981327,135.0,136.0,124.0923076923077,13.0
2005,1305,1400,1,Tournament,0.13793103448275867,-7.793103448275858,-6.482758620689658,-1.3103448275861993,-0.03642495575250371,0.005638972734891695,-0.023397829226217692,0.015546054357767791,48.94963676420889,13.0,16.0,3.5863363363363376,1.0
2005,1310,1328,0,Tournament,-0.0845383759733036,9.753058954393765,15.140155728587317,-5.387096774193552,-0.031458347295579725,-0.03105454702631219,0.019084051731514284,0.09387091809852471,-74.4484883375469,100.0,117.0,108.189010989011,11.0
2005,1334,1338,1,Tournament,0.18226600985221675,0.05665024630540927,0.5874384236453096,-0.5307881773399075,0.00895593699040298,0.006104693731244504,-0.121815455566184,-0.016515123394782283,47.52583441720412,17.0,-2.0,-2.7503373819163244,-1.0
2005,1403,1417,1,Tournament,0.023809523809523725,3.5333333333333314,-1.8619047619047677,5.395238095238099,-0.010217055174336687,-0.03422149404209371,-0.026675044768687595,0.002379006930515515,20.84823995733268,-10.0,-29.0,-12.957602339181282,-5.0
2005,1261,1412,0,Tournament,0.012235817575083519,-2.32369299221358,-0.5139043381535089,-1.8097886540600712,0.010324982233176627,0.01120373202078781,0.017939394410288245,0.021078384954619667,50.30627948525421,-23.0,-18.0,-21.833333333333336,-5.0
2005,1428,1431,1,Tournament,0.05208333333333337,-8.28958333333334,-9.56666666666667,1.27708333333333,0.04325179275155838,0.03826827111844089,0.058274433847970986,0.01483505488149639,5.3379817944123715,-43.0,-28.0,-20.955128205128208,-5.0
2005,1151,1448,0,Tournament,-0.20908004778972522,-14.26523297491039,-5.863799283154123,-8.401433691756266,-0.063421217162208,0.04687111399499261,0.008880141433919353,-0.0170599774178265,-122.13074634862005,160.0,139.0,134.15970695970697,13.0
2005,1285,1449,0,Tournament,-0.2672811059907835,-16.940092165898605,-4.383640552995388,-12.556451612903215,-0.021703695089710373,0.04656877498586878,-0.09108092482739072,0.12026688770381028,-143.20472394933404,182.0,177.0,161.47765567765566,15.0
2005,1166,1452,0,Tournament,0.019550342130987386,1.2893450635386188,-0.7399804496578639,2.0293255131964827,0.02816396800837495,0.015717481126107408,0.008305245939714212,0.05719175839466489,14.698489788419238,2.0,7.0,9.80158730158729,3.0
2005,1104,1454,0,Tournament,-0.04814814814814805,1.5444444444444514,0.7592592592592524,0.785185185185199,0.052220721998998354,-0.0096684978124644,-0.05453909520630912,0.10050628480497839,7.736092943499216,-24.0,-20.0,-29.79194139194139,-7.0
2005,1137,1242,1,Tournament,-0.08342602892102335,-11.867630700778648,-6.789766407119018,-5.07786429365963,-0.024933506454970444,0.03839463539036539,-0.04374500082066152,0.05324402340578277,-26.036246089439146,98.0,105.0,93.41172161172162,11.0
2005,1163,1416,1,Tournament,0.03448275862068961,10.34482758620689,1.6551724137931103,8.68965517241378,-0.04648429678258492,-0.027454322157294986,0.03473534159739755,0.024739761179600916,75.19687835807804,-180.0,-156.0,-117.07545787545789,-13.0
2005,1175,1181,0,Tournament,-0.23958333333333337,-17.360416666666666,-3.956249999999997,-13.404166666666669,-0.02138072341078423,0.04365066574399468,-0.028253007299163524,0.04700270162491632,-108.3058409972266,196.0,207.0,173.85201465201465,15.0
2005,1196,1325,1,Tournament,0.08924731182795709,5.060215053763429,-5.234408602150545,10.294623655913966,0.0327662473728948,0.0033687888427469947,-0.0007245903254201047,-0.04243724761853307,56.62917863808502,-75.0,-61.0,-52.90915750915751,-9.0
2005,1203,1210,0,Tournament,0.12528735632183907,2.6747126436781627,0.6310344827586221,2.0436781609195407,0.010376534261811898,0.006352856704882698,0.029729182366640294,0.001200871261777925,-1.676877546315609,21.0,20.0,21.525604551920345,7.0
2005,1235,1278,1,Tournament,-0.05672969966629582,-0.07230255839822064,1.2992213570634092,-1.3715239154616308,-0.02388478758257989,-0.043339002159027584,-0.026225358081504502,-0.030678091907925142,-23.083875735790798,14.0,13.0,11.30555555555555,1.0
2005,1257,1418,1,Tournament,0.21579532814238045,8.203559510567302,-5.561735261401566,13.765294771968861,0.026301225674630724,-0.0011968947275910191,-0.04915182823222741,0.10804198855197839,119.95290215650857,-49.0,-69.0,-61.43516483516484,-9.0
2005,1277,1330,1,Tournament,-0.0580357142857143,7.758928571428569,2.857142857142847,4.901785714285715,0.07246025104708775,0.01905315893368098,0.023336558400899488,0.026925040623775265,3.0529181876597704,-66.0,-42.0,-34.15091575091575,-7.0
2005,1280,1390,1,Tournament,0.08750000000000002,2.3375000000000057,-2.0333333333333314,4.370833333333337,0.015687656643939285,0.010544315545568117,0.04229222623546108,-0.008559844685742002,-20.269340775262663,3.0,-17.0,-4.833333333333343,1.0
2005,1150,1301,0,Tournament,0.15625,4.513392857142861,5.696428571428569,-1.1830357142857082,-0.04779337913318921,-0.007047604155266618,0.029278625227510124,0.006284272719914719,-14.834650429200565,25.0,18.0,0.728070175438603,-3.0
2005,1314,1324,1,Tournament,0.4916573971078977,18.429365962180214,-3.224694104560612,21.654060066740826,-0.010000523020085916,0.03588998866055429,0.06703766430175001,0.05211857482937349,179.73275996207894,-171.0,-184.0,-191.34652014652016,-15.0
2005,1329,1368,1,Tournament,0.08939974457215838,16.807151979565766,9.56577266922094,7.241379310344826,0.05818123425875599,-0.03263896825880572,0.040764858090855616,-0.06347860811016762,74.21180837327188,-124.0,-134.0,-122.17289377289377,-13.0
2005,1356,1388,1,Tournament,0.03931451612903225,-3.092741935483872,-5.164314516129039,2.0715725806451672,0.0008977136587911549,-0.0253145250285102,-0.03215619451163271,-0.1132747857104624,8.97700877854436,-34.0,-24.0,-4.5428571428571445,-3.0
2005,1393,1436,0,Tournament,0.018181818181818188,2.88484848484849,2.8242424242424207,0.060606060606069434,-0.0010922555125542632,-0.0049232902339022,0.0447887139462107,0.033734958589933,45.49144195615122,-59.0,-28.0,-39.29157509157509,-9.0
2005,1307,1437,0,Tournament,0.04783092324805338,2.112347052280313,2.2803114571746406,-0.1679644048943274,0.05545601539328937,0.03476257924198639,-0.0614429811175734,0.02052779935088972,-15.30424052867943,20.0,22.0,24.305555555555557,7.0
2005,1320,1458,0,Tournament,-0.06666666666666665,5.333333333333329,7.166666666666664,-1.8333333333333348,0.04747088490880497,-0.008704082819143005,-0.029998218987620284,-0.0187844624836922,-72.83973006546148,30.0,23.0,32.393406593406596,5.0
2005,1112,1412,1,Tournament,0.1407624633431086,1.86021505376344,-2.0029325513196454,3.8631476050830855,0.009466665583715284,0.014990875984188606,0.07146503499215501,-0.05181111655625392,81.12441055387853,-40.0,-36.0,-41.06837606837607,-8.0
2005,1228,1305,1,Tournament,0.1765935214211075,7.87251828631139,-2.396029258098217,10.268547544409607,0.019287847827428595,-0.049212323642629896,-0.009364270307995137,-0.0887384352340286,102.8470937543043,-46.0,-40.0,-37.60984060984061,-8.0
2005,1153,1246,0,Tournament,-0.05913978494623662,2.6860215053763454,2.519354838709681,0.1666666666666643,0.008122824562259268,-0.019057302606206195,0.03524560711891139,0.08493810827208742,-56.26935454814202,12.0,15.0,13.666666666666663,5.0
2005,1211,1403,0,Tournament,0.1954022988505747,2.156321839080462,0.22643678160919478,1.9298850574712674,0.03049773277137957,0.007086515512015196,0.07542055685192861,0.051679907349320875,58.469214124093696,-20.0,-1.0,-13.315789473684212,-3.0
2005,1328,1428,0,Tournament,-0.05913978494623662,8.05268817204302,6.098924731182798,1.9537634408602216,-0.00031847172850074656,-0.0301888589392888,-0.007189639896878486,-0.07287194308120659,2.029635706599038,-2.0,-14.0,-9.974358974358976,-3.0
2005,1334,1449,0,Tournament,0.05784204671857618,-13.812013348164626,-9.867630700778648,-3.944382647385977,-0.003972482371063957,0.020003215952388187,-0.0989831138163274,0.050964783622995,-22.82528612941701,29.0,22.0,20.557354925775982,7.0
2005,1448,1452,0,Tournament,0.16129032258064524,14.483870967741936,7.709677419354847,6.774193548387087,0.05305805951627973,0.012757981757207298,0.08122816168617875,0.09293846538641859,39.12973116724038,-30.0,-34.0,-29.15811965811966,-5.0
2005,1130,1454,0,Tournament,0.042328042328042326,-1.9603174603174551,-0.2526455026455068,-1.7076719576719483,-0.0011145836634757766,-0.014970047104250012,0.038193363319234064,0.05696353066125523,10.640088946059223,-21.0,-18.0,-36.22783882783882,-8.0
2005,1181,1280,1,Tournament,0.14583333333333337,7.329166666666666,-0.20000000000000284,7.529166666666669,0.03057697124838732,-0.029262998952513997,-0.0432534365092101,0.006810497592944276,100.67193161789646,-38.0,-29.0,-32.71153846153845,-8.0
2005,1210,1257,0,Tournament,-0.23763440860215057,-5.981720430107529,3.6548387096774206,-9.636559139784943,-0.028031172312504016,-0.009197308167913282,-0.011742295475216102,-0.06544164799140051,-92.57601668814891,14.0,13.0,18.139676113360323,1.0
2005,1277,1436,1,Tournament,-0.014285714285714346,5.471428571428575,1.423809523809517,4.047619047619051,0.050635111393260546,0.020750562167980297,0.03355464281761117,0.06261220910134568,12.72930060908493,-69.0,-32.0,-38.522344322344324,-8.0
2005,1163,1301,0,Tournament,0.16487068965517238,4.776939655172413,0.3836206896551744,4.393318965517238,-0.0538240855677955,0.011766551769192002,0.09344037128480998,-0.006341249140493388,60.205035219515594,-18.0,-15.0,-25.75641025641025,-8.0
2005,1235,1314,0,Tournament,-0.25027808676307006,-20.394883203559516,-6.120133481646278,-14.274749721913238,-0.04564300834949575,-0.02512810651132169,-0.07965663553257041,-0.06764220897700501,-99.42318298753821,43.0,48.0,45.8568376068376,8.0
2005,1329,1356,1,Tournament,0.0118534482758621,11.228448275862064,5.768318965517238,5.460129310344826,0.059271696236930294,0.00484047206956989,0.035223928710699404,0.054668385552179705,26.412894874697713,-22.0,-25.0,-20.144322344322347,-5.0
2005,1196,1437,0,Tournament,0.008045977011494343,3.1080459770114857,0.07816091954022397,3.0298850574712546,0.045186651339462314,0.025333159496122887,-0.06436446928334,0.025469728294917116,19.575603263369885,3.0,-3.0,0.2051282051282044,-1.0
2005,1137,1458,0,Tournament,-0.023655913978494536,-3.586021505376351,-1.181720430107525,-2.404301075268825,0.010107251813951779,0.05863356059160099,-0.004463672161983789,0.0564042751815812,-59.677877379784604,90.0,95.0,82.82197802197803,8.0
2005,1112,1329,1,Tournament,0.025078369905956133,1.5632183908046073,3.6833855799373083,-2.120167189132701,-0.038148814732056,0.000621716876901407,0.022685638625597193,-0.023766973587371204,8.032033708147537,8.0,6.0,2.9743589743589745,1.0
2005,1228,1454,1,Tournament,0.15488215488215484,3.5353535353535364,-3.9528619528619515,7.488215488215488,0.0191553313224212,-0.04367472222814059,-0.005309031171454537,0.005452529656909011,109.95701904326597,-41.0,-35.0,-47.68937728937728,-11.0
2005,1257,1449,1,Tournament,0.032258064516129004,-5.677419354838705,-10.774193548387103,5.096774193548393,-0.012056103105376192,0.021739335300174384,-0.0643816590506166,0.1276519552169752,15.179775804832161,-1.0,2.0,3.1282051282051286,3.0
2005,1403,1452,0,Tournament,-0.010752688172043001,7.307526881720435,3.85698924731183,3.4505376344086045,-0.005826168055219849,0.010209943601127203,0.030121457042248723,0.05746971846505372,-0.1799146372593441,1.0,-16.0,-6.818713450292396,-1.0
2005,1246,1428,1,Tournament,0.0,6.366666666666674,4.966666666666669,1.4000000000000057,-0.05103364549103845,-0.0313136490557224,-0.060801651375670174,-0.0766167343938608,20.463225241536747,-6.0,-16.0,-13.82051282051282,-4.0
2005,1181,1277,0,Tournament,0.04761904761904767,1.6952380952380963,2.44285714285715,-0.7476190476190467,-0.026213526928311026,-0.023298890584575876,-0.015134184675036688,-0.0015212181003856906,46.5389050300214,-1.0,-8.0,-11.615384615384613,-4.0
2005,1314,1437,1,Tournament,0.1123470522803115,15.015572858731929,7.602892102335936,7.412680756395993,0.013069689237342974,0.0372110952784272,0.01517452390829932,0.070361912173806,22.88484778965926,-6.0,-15.0,-14.717948717948719,-4.0
2005,1301,1458,0,Tournament,-0.13958333333333328,6.677083333333329,6.741666666666667,-0.06458333333333766,0.04496594926630598,-0.0032343757470862933,0.021013792951171117,0.027081855489058004,-50.66731465536304,4.0,9.0,20.474358974358964,4.0
2005,1112,1228,0,Tournament,-0.15151515151515138,2.2424242424242493,9.424242424242422,-7.181818181818173,0.011079000004995787,0.04291621075728108,0.0452596017534051,-0.010688666898469007,-62.263560726289825,14.0,11.0,9.205128205128204,2.0
2005,1257,1452,1,Tournament,0.19354838709677424,10.322580645161295,-3.0645161290322562,13.387096774193544,0.02442050527927564,0.0397358450707353,0.05471759899086903,0.1177638458050233,78.60453034009174,-26.0,-31.0,-24.74786324786325,-3.0
